message_id,project,session_id,timestamp,session_date,actor,code,category,superclass,code_order,order_in_session
1566,Project_5,bd5a1f6d8ac4,1772748000,2026-03-06,AI,Execute,Execute,Action,1,22
1566,Project_5,bd5a1f6d8ac4,1772748000,2026-03-06,AI,Plan,Plan,Repair,2,23
1567,Project_5,bd5a1f6d8ac4,1772748000,2026-03-06,Human,Command,Command,Directive,1,24
1568,Project_5,bd5a1f6d8ac4,1772748000,2026-03-06,AI,Execute,Execute,Action,1,25
1569,Project_5,bd5a1f6d8ac4,1772748000,2026-03-06,Human,Ask,Inquire,Metacognitive,1,26
1570,Project_5,bd5a1f6d8ac4,1772748000,2026-03-06,AI,Investigate,Investigate,Action,1,27
1571,Project_5,bd5a1f6d8ac4,1772748000,2026-03-06,Human,Refinement,Refine,Evaluative,1,28
1571,Project_5,bd5a1f6d8ac4,1772748000,2026-03-06,Human,Specification,Specify,Directive,2,29
1572,Project_5,bd5a1f6d8ac4,1772748000,2026-03-06,AI,Explain,Explain,Communication,1,30
1573,Project_5,bd5a1f6d8ac4,1772748000,2026-03-06,Human,Command,Command,Directive,1,31
1574,Project_5,bd5a1f6d8ac4,1772748000,2026-03-06,AI,Execute,Execute,Action,1,32
1574,Project_5,bd5a1f6d8ac4,1772748000,2026-03-06,AI,Plan,Plan,Repair,2,33
1575,Project_5,bd5a1f6d8ac4,1772748000,2026-03-06,Human,Correction,Correct,Evaluative,1,34
1575,Project_5,bd5a1f6d8ac4,1772748000,2026-03-06,Human,Specification,Specify,Directive,2,35
1576,Project_5,bd5a1f6d8ac4,1772748000,2026-03-06,AI,Execute,Execute,Action,1,36
1577,Project_5,bd5a1f6d8ac4,1772748000,2026-03-06,Human,Interrupt,Interrupt,Metacognitive,1,37
10038,Project_24,be48a0fc677b,1772488800,2026-03-03,Human,Context,Specify,Directive,1,1
10038,Project_24,be48a0fc677b,1772488800,2026-03-03,Human,Direct,Command,Directive,2,2
10038,Project_24,be48a0fc677b,1772488800,2026-03-03,Human,Specification,Specify,Directive,3,3
10039,Project_24,be48a0fc677b,1772488800,2026-03-03,Human,Interrupt,Interrupt,Metacognitive,1,4
10040,Project_24,be48a0fc677b,1772488800,2026-03-03,AI,Plan,Plan,Repair,1,5
10041,Project_24,be48a0fc677b,1772488800,2026-03-03,Human,Command,Command,Directive,1,6
10042,Project_24,be48a0fc677b,1772488800,2026-03-03,AI,Delegate,Delegate,Action,1,7
10042,Project_24,be48a0fc677b,1772488800,2026-03-03,AI,Plan,Plan,Repair,2,8
10043,Project_24,be48a0fc677b,1772575200,2026-03-04,Human,Interrupt,Interrupt,Metacognitive,1,9
10044,Project_24,be48a0fc677b,1772575200,2026-03-04,Human,Arguing,Frustrate,Evaluative,1,10
10044,Project_24,be48a0fc677b,1772575200,2026-03-04,Human,Correction,Correct,Evaluative,2,11
10045,Project_24,be48a0fc677b,1772575200,2026-03-04,AI,Apologize,Repair,Repair,1,12
10045,Project_24,be48a0fc677b,1772575200,2026-03-04,AI,Comply,Execute,Action,2,13
10045,Project_24,be48a0fc677b,1772575200,2026-03-04,AI,Investigate,Investigate,Action,3,14
10046,Project_24,be48a0fc677b,1772575200,2026-03-04,Human,Interrupt,Interrupt,Metacognitive,1,15
10047,Project_24,be48a0fc677b,1772575200,2026-03-04,Human,Ask,Inquire,Metacognitive,1,16
10048,Project_24,be48a0fc677b,1772575200,2026-03-04,Human,Interrupt,Interrupt,Metacognitive,1,17
10049,Project_24,be48a0fc677b,1772575200,2026-03-04,Human,Frustration,Frustrate,Evaluative,1,18
10050,Project_24,be48a0fc677b,1772575200,2026-03-04,AI,Execute,Execute,Action,1,19
10051,Project_24,be48a0fc677b,1772575200,2026-03-04,Human,Interrupt,Interrupt,Metacognitive,1,20
10052,Project_24,be48a0fc677b,1772575200,2026-03-04,Human,Command,Command,Directive,1,21
10053,Project_24,be48a0fc677b,1772575200,2026-03-04,Human,Interrupt,Interrupt,Metacognitive,1,22
10054,Project_24,be48a0fc677b,1772575200,2026-03-04,Human,Command,Command,Directive,1,23
10054,Project_24,be48a0fc677b,1772575200,2026-03-04,Human,Correction,Correct,Evaluative,2,24
10055,Project_24,be48a0fc677b,1772575200,2026-03-04,AI,Execute,Execute,Action,1,25
10056,Project_24,be48a0fc677b,1772575200,2026-03-04,Human,Interrupt,Interrupt,Metacognitive,1,26
10057,Project_24,be48a0fc677b,1772575200,2026-03-04,Human,Command,Command,Directive,1,27
10057,Project_24,be48a0fc677b,1772575200,2026-03-04,Human,Context,Specify,Directive,2,28
10058,Project_24,be48a0fc677b,1772575200,2026-03-04,AI,Execute,Execute,Action,1,29
10059,Project_24,be48a0fc677b,1772575200,2026-03-04,Human,Interrupt,Interrupt,Metacognitive,1,30
10060,Project_24,be48a0fc677b,1772575200,2026-03-04,Human,Request,Request,Directive,1,31
10061,Project_24,be48a0fc677b,1772575200,2026-03-04,Human,Command,Command,Directive,1,32
10062,Project_24,be48a0fc677b,1772575200,2026-03-04,AI,Investigate,Investigate,Action,1,33
10062,Project_24,be48a0fc677b,1772575200,2026-03-04,AI,Plan,Plan,Repair,2,34
10063,Project_24,be48a0fc677b,1772575200,2026-03-04,Human,Interrupt,Interrupt,Metacognitive,1,35
10064,Project_24,be48a0fc677b,1772575200,2026-03-04,Human,Command,Command,Directive,1,36
10065,Project_24,be48a0fc677b,1772575200,2026-03-04,AI,Investigate,Investigate,Action,1,37
10066,Project_24,be48a0fc677b,1772575200,2026-03-04,Human,Interrupt,Interrupt,Metacognitive,1,38
10067,Project_24,be48a0fc677b,1772575200,2026-03-04,Human,Verification,Verify,Evaluative,1,39
10068,Project_24,be48a0fc677b,1772575200,2026-03-04,AI,Investigate,Investigate,Action,1,40
10069,Project_24,be48a0fc677b,1772575200,2026-03-04,Human,Interrupt,Interrupt,Metacognitive,1,41
10070,Project_24,be48a0fc677b,1772575200,2026-03-04,Human,Request,Request,Directive,1,42
10070,Project_24,be48a0fc677b,1772575200,2026-03-04,Human,Specification,Specify,Directive,2,43
10071,Project_24,be48a0fc677b,1772575200,2026-03-04,AI,Execute,Execute,Action,1,44
10071,Project_24,be48a0fc677b,1772575200,2026-03-04,AI,Plan,Plan,Repair,2,45
10072,Project_24,be48a0fc677b,1772575200,2026-03-04,Human,Command,Command,Directive,1,46
10073,Project_24,be48a0fc677b,1772575200,2026-03-04,AI,Execute,Execute,Action,1,47
10074,Project_24,be48a0fc677b,1772575200,2026-03-04,Human,Ask,Inquire,Metacognitive,1,48
10075,Project_24,be48a0fc677b,1772575200,2026-03-04,AI,Investigate,Investigate,Action,1,49
10075,Project_24,be48a0fc677b,1772575200,2026-03-04,AI,Plan,Plan,Repair,2,50
10076,Project_24,be48a0fc677b,1772575200,2026-03-04,Human,Ask,Inquire,Metacognitive,1,51
10077,Project_24,be48a0fc677b,1772575200,2026-03-04,AI,Execute,Execute,Action,1,52
10078,Project_24,be48a0fc677b,1772575200,2026-03-04,Human,Specification,Specify,Directive,1,53
10079,Project_24,be48a0fc677b,1772575200,2026-03-04,AI,Execute,Execute,Action,1,54
10080,Project_24,be48a0fc677b,1772575200,2026-03-04,Human,Correction,Correct,Evaluative,1,55
10081,Project_24,be48a0fc677b,1772575200,2026-03-04,AI,Delegate,Delegate,Action,1,56
10082,Project_24,be48a0fc677b,1772575200,2026-03-04,Human,Interrupt,Interrupt,Metacognitive,1,57
10083,Project_24,be48a0fc677b,1772575200,2026-03-04,Human,Ask,Inquire,Metacognitive,1,58
10084,Project_24,be48a0fc677b,1772575200,2026-03-04,AI,Execute,Execute,Action,1,59
10085,Project_24,be48a0fc677b,1772575200,2026-03-04,Human,Ask,Inquire,Metacognitive,1,60
10086,Project_24,be48a0fc677b,1772575200,2026-03-04,AI,Execute,Execute,Action,1,61
10087,Project_24,be48a0fc677b,1772575200,2026-03-04,Human,Request,Request,Directive,1,62
10087,Project_24,be48a0fc677b,1772575200,2026-03-04,Human,Specification,Specify,Directive,2,63
10088,Project_24,be48a0fc677b,1772575200,2026-03-04,AI,Execute,Execute,Action,1,64
10089,Project_24,be48a0fc677b,1772575200,2026-03-04,Human,Request,Request,Directive,1,65
10090,Project_24,be48a0fc677b,1772575200,2026-03-04,AI,Execute,Execute,Action,1,66
10091,Project_24,be48a0fc677b,1772575200,2026-03-04,Human,Specification,Specify,Directive,1,67
10092,Project_24,be48a0fc677b,1772575200,2026-03-04,AI,Execute,Execute,Action,1,68
10093,Project_24,be48a0fc677b,1772575200,2026-03-04,Human,Command,Command,Directive,1,69
10093,Project_24,be48a0fc677b,1772575200,2026-03-04,Human,Context,Specify,Directive,2,70
10094,Project_24,be48a0fc677b,1772575200,2026-03-04,AI,Ask,Ask,Communication,1,71
10095,Project_24,be48a0fc677b,1772575200,2026-03-04,Human,Ask,Inquire,Metacognitive,1,72
10096,Project_24,be48a0fc677b,1772575200,2026-03-04,AI,Execute,Execute,Action,1,73
10097,Project_24,be48a0fc677b,1772575200,2026-03-04,Human,Command,Command,Directive,1,74
10098,Project_24,be48a0fc677b,1772575200,2026-03-04,AI,Execute,Execute,Action,1,75
10098,Project_24,be48a0fc677b,1772575200,2026-03-04,AI,Plan,Plan,Repair,2,76
10099,Project_24,be48a0fc677b,1772575200,2026-03-04,Human,Command,Command,Directive,1,77
10099,Project_24,be48a0fc677b,1772575200,2026-03-04,Human,Context,Specify,Directive,2,78
10100,Project_24,be48a0fc677b,1772575200,2026-03-04,AI,Investigate,Investigate,Action,1,79
10101,Project_24,be48a0fc677b,1772575200,2026-03-04,Human,Specification,Specify,Directive,1,80
10102,Project_24,be48a0fc677b,1772575200,2026-03-04,AI,Investigate,Investigate,Action,1,81
10103,Project_24,be48a0fc677b,1772575200,2026-03-04,Human,Command,Command,Directive,1,82
10103,Project_24,be48a0fc677b,1772575200,2026-03-04,Human,Specification,Specify,Directive,2,83
10104,Project_24,be48a0fc677b,1772575200,2026-03-04,AI,Execute,Execute,Action,1,84
10104,Project_24,be48a0fc677b,1772575200,2026-03-04,AI,Plan,Plan,Repair,2,85
10105,Project_24,be48a0fc677b,1772575200,2026-03-04,Human,Interrupt,Interrupt,Metacognitive,1,86
10106,Project_24,be48a0fc677b,1772575200,2026-03-04,Human,Command,Command,Directive,1,87
10107,Project_24,be48a0fc677b,1772575200,2026-03-04,AI,Ask,Ask,Communication,1,88
10107,Project_24,be48a0fc677b,1772575200,2026-03-04,AI,Explain,Explain,Communication,2,89
10107,Project_24,be48a0fc677b,1772575200,2026-03-04,AI,Report,Report,Communication,3,90
10108,Project_24,be48a0fc677b,1772575200,2026-03-04,Human,Ask,Inquire,Metacognitive,1,91
10109,Project_24,be48a0fc677b,1772575200,2026-03-04,AI,Execute,Execute,Action,1,92
10110,Project_24,be48a0fc677b,1772575200,2026-03-04,Human,Request,Request,Directive,1,93
10110,Project_24,be48a0fc677b,1772575200,2026-03-04,Human,Specification,Specify,Directive,2,94
10111,Project_24,be48a0fc677b,1772575200,2026-03-04,AI,Investigate,Investigate,Action,1,95
10112,Project_24,be48a0fc677b,1772575200,2026-03-04,Human,Interrupt,Interrupt,Metacognitive,1,96
10113,Project_24,be48a0fc677b,1772575200,2026-03-04,Human,Request,Request,Directive,1,97
10113,Project_24,be48a0fc677b,1772575200,2026-03-04,Human,Specification,Specify,Directive,2,98
10114,Project_24,be48a0fc677b,1772575200,2026-03-04,AI,Explain,Explain,Communication,1,99
10114,Project_24,be48a0fc677b,1772575200,2026-03-04,AI,Report,Report,Communication,2,100
10114,Project_24,be48a0fc677b,1772575200,2026-03-04,AI,Warn,Repair,Repair,3,101
10115,Project_24,be48a0fc677b,1772575200,2026-03-04,Human,Specification,Specify,Directive,1,102
10115,Project_24,be48a0fc677b,1772575200,2026-03-04,Human,Verification,Verify,Evaluative,2,103
10116,Project_24,be48a0fc677b,1772575200,2026-03-04,AI,Execute,Execute,Action,1,104
10117,Project_24,be48a0fc677b,1772575200,2026-03-04,Human,Interrupt,Interrupt,Metacognitive,1,105
1848,Project_7,be7b01e8a438,1771797600,2026-02-23,Human,Command,Command,Directive,1,1
1849,Project_7,be7b01e8a438,1771797600,2026-02-23,AI,Investigate,Investigate,Action,1,2
1850,Project_7,be7b01e8a438,1771797600,2026-02-23,Human,Accept,Interrupt,Metacognitive,1,3
1850,Project_7,be7b01e8a438,1771797600,2026-02-23,Human,Request,Request,Directive,2,4
1851,Project_7,be7b01e8a438,1771797600,2026-02-23,AI,Execute,Execute,Action,1,5
1852,Project_7,be7b01e8a438,1771797600,2026-02-23,Human,Interrupt,Interrupt,Metacognitive,1,6
1853,Project_7,be7b01e8a438,1771797600,2026-02-23,Human,Specification,Specify,Directive,1,7
1854,Project_7,be7b01e8a438,1771797600,2026-02-23,AI,Investigate,Investigate,Action,1,8
1855,Project_7,be7b01e8a438,1771797600,2026-02-23,Human,Interrupt,Interrupt,Metacognitive,1,9
1856,Project_7,be7b01e8a438,1771797600,2026-02-23,Human,Thinking,Inquire,Metacognitive,1,10
1857,Project_7,be7b01e8a438,1771797600,2026-02-23,AI,Report,Report,Communication,1,11
1859,Project_7,be7b01e8a438,1771797600,2026-02-23,Human,Interrupt,Interrupt,Metacognitive,1,12
9191,Project_17,bf72aa82d2b1,1771365600,2026-02-18,Human,Context,Specify,Directive,1,1
9191,Project_17,bf72aa82d2b1,1771365600,2026-02-18,Human,Direct,Command,Directive,2,2
9191,Project_17,bf72aa82d2b1,1771365600,2026-02-18,Human,Request,Request,Directive,3,3
9191,Project_17,bf72aa82d2b1,1771365600,2026-02-18,Human,Specification,Specify,Directive,4,4
9192,Project_17,bf72aa82d2b1,1771365600,2026-02-18,Human,Interrupt,Interrupt,Metacognitive,1,5
9193,Project_17,bf72aa82d2b1,1771365600,2026-02-18,AI,Delegate,Delegate,Action,1,6
9193,Project_17,bf72aa82d2b1,1771365600,2026-02-18,AI,Plan,Plan,Repair,2,7
9194,Project_17,bf72aa82d2b1,1771365600,2026-02-18,Human,Verification,Verify,Evaluative,1,8
9195,Project_17,bf72aa82d2b1,1771365600,2026-02-18,AI,Execute,Execute,Action,1,9
9196,Project_17,bf72aa82d2b1,1771365600,2026-02-18,Human,Frustration,Frustrate,Evaluative,1,10
9196,Project_17,bf72aa82d2b1,1771365600,2026-02-18,Human,Refinement,Refine,Evaluative,2,11
9197,Project_17,bf72aa82d2b1,1771365600,2026-02-18,AI,Diagnose,Investigate,Action,1,12
9197,Project_17,bf72aa82d2b1,1771365600,2026-02-18,AI,Investigate,Investigate,Action,2,13
9198,Project_17,bf72aa82d2b1,1771365600,2026-02-18,Human,Refinement,Refine,Evaluative,1,14
9199,Project_17,bf72aa82d2b1,1771365600,2026-02-18,AI,Investigate,Investigate,Action,1,15
9200,Project_17,bf72aa82d2b1,1771365600,2026-02-18,Human,Correction,Correct,Evaluative,1,16
9200,Project_17,bf72aa82d2b1,1771365600,2026-02-18,Human,Refinement,Refine,Evaluative,2,17
9201,Project_17,bf72aa82d2b1,1771365600,2026-02-18,AI,Comply,Execute,Action,1,18
9201,Project_17,bf72aa82d2b1,1771365600,2026-02-18,AI,Investigate,Investigate,Action,2,19
9202,Project_17,bf72aa82d2b1,1771365600,2026-02-18,Human,Correction,Correct,Evaluative,1,20
9202,Project_17,bf72aa82d2b1,1771365600,2026-02-18,Human,Specification,Specify,Directive,2,21
9203,Project_17,bf72aa82d2b1,1771365600,2026-02-18,AI,Comply,Execute,Action,1,22
9203,Project_17,bf72aa82d2b1,1771365600,2026-02-18,AI,Explain,Explain,Communication,2,23
9203,Project_17,bf72aa82d2b1,1771365600,2026-02-18,AI,Investigate,Investigate,Action,3,24
9204,Project_17,bf72aa82d2b1,1771365600,2026-02-18,Human,Frustration,Frustrate,Evaluative,1,25
9204,Project_17,bf72aa82d2b1,1771365600,2026-02-18,Human,Refinement,Refine,Evaluative,2,26
9205,Project_17,bf72aa82d2b1,1771365600,2026-02-18,AI,Execute,Execute,Action,1,27
9206,Project_17,bf72aa82d2b1,1771365600,2026-02-18,Human,Frustration,Frustrate,Evaluative,1,28
9207,Project_17,bf72aa82d2b1,1771365600,2026-02-18,AI,Execute,Execute,Action,1,29
9208,Project_17,bf72aa82d2b1,1771365600,2026-02-18,Human,Frustration,Frustrate,Evaluative,1,30
9208,Project_17,bf72aa82d2b1,1771365600,2026-02-18,Human,Refinement,Refine,Evaluative,2,31
9209,Project_17,bf72aa82d2b1,1771365600,2026-02-18,AI,Investigate,Investigate,Action,1,32
9210,Project_17,bf72aa82d2b1,1771365600,2026-02-18,Human,Ask,Inquire,Metacognitive,1,33
9211,Project_17,bf72aa82d2b1,1771365600,2026-02-18,AI,Investigate,Investigate,Action,1,34
9211,Project_17,bf72aa82d2b1,1771365600,2026-02-18,AI,Retry,Execute,Action,2,35
9212,Project_17,bf72aa82d2b1,1771365600,2026-02-18,Human,Request,Request,Directive,1,36
9213,Project_17,bf72aa82d2b1,1771365600,2026-02-18,AI,Explain,Explain,Communication,1,37
9214,Project_17,bf72aa82d2b1,1771365600,2026-02-18,Human,Frustration,Frustrate,Evaluative,1,38
9215,Project_17,bf72aa82d2b1,1771365600,2026-02-18,AI,Execute,Execute,Action,1,39
9216,Project_17,bf72aa82d2b1,1771365600,2026-02-18,Human,Refinement,Refine,Evaluative,1,40
9216,Project_17,bf72aa82d2b1,1771365600,2026-02-18,Human,Request,Request,Directive,2,41
9217,Project_17,bf72aa82d2b1,1771365600,2026-02-18,AI,Execute,Execute,Action,1,42
9218,Project_17,bf72aa82d2b1,1771365600,2026-02-18,Human,Arguing,Frustrate,Evaluative,1,43
9219,Project_17,bf72aa82d2b1,1771365600,2026-02-18,AI,Investigate,Investigate,Action,1,44
9219,Project_17,bf72aa82d2b1,1771365600,2026-02-18,AI,Plan,Plan,Repair,2,45
9220,Project_17,bf72aa82d2b1,1771365600,2026-02-18,Human,Correction,Correct,Evaluative,1,46
9220,Project_17,bf72aa82d2b1,1771365600,2026-02-18,Human,Specification,Specify,Directive,2,47
9221,Project_17,bf72aa82d2b1,1771365600,2026-02-18,AI,Execute,Execute,Action,1,48
9222,Project_17,bf72aa82d2b1,1771365600,2026-02-18,Human,Interrupt,Interrupt,Metacognitive,1,49
9223,Project_17,bf72aa82d2b1,1771365600,2026-02-18,Human,Ask,Inquire,Metacognitive,1,50
9224,Project_17,bf72aa82d2b1,1771365600,2026-02-18,AI,Investigate,Investigate,Action,1,51
9225,Project_17,bf72aa82d2b1,1771365600,2026-02-18,Human,Request,Request,Directive,1,52
9225,Project_17,bf72aa82d2b1,1771365600,2026-02-18,Human,Specification,Specify,Directive,2,53
9226,Project_17,bf72aa82d2b1,1771365600,2026-02-18,AI,Execute,Execute,Action,1,54
9227,Project_17,bf72aa82d2b1,1771365600,2026-02-18,Human,Command,Command,Directive,1,55
9228,Project_17,bf72aa82d2b1,1771365600,2026-02-18,AI,Delegate,Delegate,Action,1,56
9229,Project_17,bf72aa82d2b1,1771365600,2026-02-18,Human,Command,Command,Directive,1,57
9230,Project_17,bf72aa82d2b1,1771365600,2026-02-18,AI,Execute,Execute,Action,1,58
9231,Project_17,bf72aa82d2b1,1771365600,2026-02-18,Human,Arguing,Frustrate,Evaluative,1,59
9231,Project_17,bf72aa82d2b1,1771365600,2026-02-18,Human,Request,Request,Directive,2,60
9232,Project_17,bf72aa82d2b1,1771365600,2026-02-18,AI,Execute,Execute,Action,1,61
9233,Project_17,bf72aa82d2b1,1771452000,2026-02-19,Human,Context,Specify,Directive,1,62
9233,Project_17,bf72aa82d2b1,1771452000,2026-02-19,Human,Specification,Specify,Directive,2,63
9234,Project_17,bf72aa82d2b1,1771452000,2026-02-19,AI,Execute,Execute,Action,1,64
9234,Project_17,bf72aa82d2b1,1771452000,2026-02-19,AI,Plan,Plan,Repair,2,65
9235,Project_17,bf72aa82d2b1,1771452000,2026-02-19,Human,Command,Command,Directive,1,66
9236,Project_17,bf72aa82d2b1,1771452000,2026-02-19,AI,Investigate,Investigate,Action,1,67
9236,Project_17,bf72aa82d2b1,1771452000,2026-02-19,AI,Plan,Plan,Repair,2,68
9237,Project_17,bf72aa82d2b1,1771452000,2026-02-19,Human,Specification,Specify,Directive,1,69
9238,Project_17,bf72aa82d2b1,1771452000,2026-02-19,AI,Explain,Explain,Communication,1,70
9239,Project_17,bf72aa82d2b1,1771452000,2026-02-19,Human,Specification,Specify,Directive,1,71
9240,Project_17,bf72aa82d2b1,1771452000,2026-02-19,Human,Interrupt,Interrupt,Metacognitive,1,72
9241,Project_17,bf72aa82d2b1,1771452000,2026-02-19,Human,Request,Request,Directive,1,73
9242,Project_17,bf72aa82d2b1,1771452000,2026-02-19,AI,Investigate,Investigate,Action,1,74
9242,Project_17,bf72aa82d2b1,1771452000,2026-02-19,AI,Plan,Plan,Repair,2,75
9242,Project_17,bf72aa82d2b1,1771452000,2026-02-19,AI,Retry,Execute,Action,3,76
9243,Project_17,bf72aa82d2b1,1771452000,2026-02-19,Human,Interrupt,Interrupt,Metacognitive,1,77
9244,Project_17,bf72aa82d2b1,1771452000,2026-02-19,Human,Command,Command,Directive,1,78
9245,Project_17,bf72aa82d2b1,1771452000,2026-02-19,AI,Execute,Execute,Action,1,79
9245,Project_17,bf72aa82d2b1,1771452000,2026-02-19,AI,Retry,Execute,Action,2,80
9246,Project_17,bf72aa82d2b1,1771452000,2026-02-19,Human,Command,Command,Directive,1,81
9247,Project_17,bf72aa82d2b1,1771452000,2026-02-19,AI,Investigate,Investigate,Action,1,82
8732,Project_17,c0cbecaaf59f,1771020000,2026-02-14,Human,Interrupt,Interrupt,Metacognitive,1,1
8733,Project_17,c0cbecaaf59f,1771020000,2026-02-14,Human,Context,Specify,Directive,1,2
8733,Project_17,c0cbecaaf59f,1771020000,2026-02-14,Human,Direct,Command,Directive,2,3
8733,Project_17,c0cbecaaf59f,1771020000,2026-02-14,Human,Specification,Specify,Directive,3,4
8734,Project_17,c0cbecaaf59f,1771020000,2026-02-14,AI,Investigate,Investigate,Action,1,5
8734,Project_17,c0cbecaaf59f,1771020000,2026-02-14,AI,Plan,Plan,Repair,2,6
8735,Project_17,c0cbecaaf59f,1771020000,2026-02-14,Human,Verification,Verify,Evaluative,1,7
8736,Project_17,c0cbecaaf59f,1771020000,2026-02-14,AI,Execute,Execute,Action,1,8
8737,Project_17,c0cbecaaf59f,1771020000,2026-02-14,Human,Arguing,Frustrate,Evaluative,1,9
8737,Project_17,c0cbecaaf59f,1771020000,2026-02-14,Human,Request,Request,Directive,2,10
8738,Project_17,c0cbecaaf59f,1771020000,2026-02-14,AI,Apologize,Repair,Repair,1,11
8738,Project_17,c0cbecaaf59f,1771020000,2026-02-14,AI,Execute,Execute,Action,2,12
8738,Project_17,c0cbecaaf59f,1771020000,2026-02-14,AI,Plan,Plan,Repair,3,13
8739,Project_17,c0cbecaaf59f,1771020000,2026-02-14,Human,Refinement,Refine,Evaluative,1,14
8739,Project_17,c0cbecaaf59f,1771020000,2026-02-14,Human,Specification,Specify,Directive,2,15
8740,Project_17,c0cbecaaf59f,1771020000,2026-02-14,AI,Execute,Execute,Action,1,16
8741,Project_17,c0cbecaaf59f,1771020000,2026-02-14,Human,Ask,Inquire,Metacognitive,1,17
8741,Project_17,c0cbecaaf59f,1771020000,2026-02-14,Human,Request,Request,Directive,2,18
8742,Project_17,c0cbecaaf59f,1771020000,2026-02-14,AI,Execute,Execute,Action,1,19
8743,Project_17,c0cbecaaf59f,1771020000,2026-02-14,Human,Ask,Inquire,Metacognitive,1,20
8744,Project_17,c0cbecaaf59f,1771020000,2026-02-14,AI,Investigate,Investigate,Action,1,21
8745,Project_17,c0cbecaaf59f,1771020000,2026-02-14,Human,Command,Command,Directive,1,22
8746,Project_17,c0cbecaaf59f,1771020000,2026-02-14,AI,Investigate,Investigate,Action,1,23
4212,Project_8,c14f6caaa734,1772402400,2026-03-02,Human,Context,Specify,Directive,1,1
4212,Project_8,c14f6caaa734,1772402400,2026-03-02,Human,Direct,Command,Directive,2,2
4212,Project_8,c14f6caaa734,1772402400,2026-03-02,Human,Request,Request,Directive,3,3
4212,Project_8,c14f6caaa734,1772402400,2026-03-02,Human,Specification,Specify,Directive,4,4
4213,Project_8,c14f6caaa734,1772402400,2026-03-02,Human,Interrupt,Interrupt,Metacognitive,1,5
4214,Project_8,c14f6caaa734,1772402400,2026-03-02,AI,Investigate,Investigate,Action,1,6
4214,Project_8,c14f6caaa734,1772402400,2026-03-02,AI,Plan,Plan,Repair,2,7
4215,Project_8,c14f6caaa734,1772402400,2026-03-02,Human,Interrupt,Interrupt,Metacognitive,1,8
4216,Project_8,c14f6caaa734,1772402400,2026-03-02,Human,Command,Command,Directive,1,9
4217,Project_8,c14f6caaa734,1772402400,2026-03-02,AI,Investigate,Investigate,Action,1,10
4218,Project_8,c14f6caaa734,1772402400,2026-03-02,Human,Command,Command,Directive,1,11
4218,Project_8,c14f6caaa734,1772402400,2026-03-02,Human,Correction,Correct,Evaluative,2,12
4219,Project_8,c14f6caaa734,1772402400,2026-03-02,Human,Arguing,Frustrate,Evaluative,1,13
4219,Project_8,c14f6caaa734,1772402400,2026-03-02,Human,Frustration,Frustrate,Evaluative,2,14
4220,Project_8,c14f6caaa734,1772402400,2026-03-02,AI,Explain,Explain,Communication,1,15
4220,Project_8,c14f6caaa734,1772402400,2026-03-02,AI,Investigate,Investigate,Action,2,16
4220,Project_8,c14f6caaa734,1772402400,2026-03-02,AI,Plan,Plan,Repair,3,17
4221,Project_8,c14f6caaa734,1772402400,2026-03-02,Human,Interrupt,Interrupt,Metacognitive,1,18
4222,Project_8,c14f6caaa734,1772402400,2026-03-02,Human,Arguing,Frustrate,Evaluative,1,19
4223,Project_8,c14f6caaa734,1772402400,2026-03-02,Human,Interrupt,Interrupt,Metacognitive,1,20
4224,Project_8,c14f6caaa734,1772402400,2026-03-02,Human,Command,Command,Directive,1,21
4224,Project_8,c14f6caaa734,1772402400,2026-03-02,Human,Correction,Correct,Evaluative,2,22
4225,Project_8,c14f6caaa734,1772402400,2026-03-02,Human,Context,Specify,Directive,1,23
4225,Project_8,c14f6caaa734,1772402400,2026-03-02,Human,Specification,Specify,Directive,2,24
4226,Project_8,c14f6caaa734,1772402400,2026-03-02,AI,Investigate,Investigate,Action,1,25
4226,Project_8,c14f6caaa734,1772402400,2026-03-02,AI,Plan,Plan,Repair,2,26
4227,Project_8,c14f6caaa734,1772402400,2026-03-02,Human,Correction,Correct,Evaluative,1,27
4227,Project_8,c14f6caaa734,1772402400,2026-03-02,Human,Request,Request,Directive,2,28
4228,Project_8,c14f6caaa734,1772402400,2026-03-02,AI,Delegate,Delegate,Action,1,29
4228,Project_8,c14f6caaa734,1772402400,2026-03-02,AI,Plan,Plan,Repair,2,30
4229,Project_8,c14f6caaa734,1772402400,2026-03-02,Human,Command,Command,Directive,1,31
4230,Project_8,c14f6caaa734,1772402400,2026-03-02,AI,Investigate,Investigate,Action,1,32
4230,Project_8,c14f6caaa734,1772402400,2026-03-02,AI,Plan,Plan,Repair,2,33
4231,Project_8,c14f6caaa734,1772402400,2026-03-02,Human,Refinement,Refine,Evaluative,1,34
4231,Project_8,c14f6caaa734,1772402400,2026-03-02,Human,Specification,Specify,Directive,2,35
4232,Project_8,c14f6caaa734,1772402400,2026-03-02,AI,Delegate,Delegate,Action,1,36
4233,Project_8,c14f6caaa734,1772402400,2026-03-02,Human,Ask,Inquire,Metacognitive,1,37
4234,Project_8,c14f6caaa734,1772402400,2026-03-02,AI,Investigate,Investigate,Action,1,38
4235,Project_8,c14f6caaa734,1772402400,2026-03-02,Human,Correction,Correct,Evaluative,1,39
4235,Project_8,c14f6caaa734,1772402400,2026-03-02,Human,Specification,Specify,Directive,2,40
4236,Project_8,c14f6caaa734,1772402400,2026-03-02,AI,Explain,Explain,Communication,1,41
