id,project,session_id,timestamp,session_date,actor,code,category,superclass
9483,Project_21,b53d2a69f9ad,2026-02-16T18:00:33.500Z,2026-02-16,AI,Execute,Execute,Action
9483,Project_21,b53d2a69f9ad,2026-02-16T18:00:33.500Z,2026-02-16,AI,Plan,Plan,Repair
9484,Project_21,b53d2a69f9ad,2026-02-16T18:26:53.288Z,2026-02-16,Human,Refinement,Refine,Evaluative
9484,Project_21,b53d2a69f9ad,2026-02-16T18:26:53.288Z,2026-02-16,Human,Specification,Specify,Directive
9485,Project_21,b53d2a69f9ad,2026-02-16T18:26:56.580Z,2026-02-16,AI,Investigate,Investigate,Action
9485,Project_21,b53d2a69f9ad,2026-02-16T18:26:56.580Z,2026-02-16,AI,Plan,Plan,Repair
9486,Project_21,b53d2a69f9ad,2026-02-16T18:37:20.468Z,2026-02-16,Human,Request,Request,Directive
9486,Project_21,b53d2a69f9ad,2026-02-16T18:37:20.468Z,2026-02-16,Human,Specification,Specify,Directive
9487,Project_21,b53d2a69f9ad,2026-02-16T18:37:24.232Z,2026-02-16,AI,Execute,Execute,Action
9487,Project_21,b53d2a69f9ad,2026-02-16T18:37:24.232Z,2026-02-16,AI,Plan,Plan,Repair
9488,Project_21,b53d2a69f9ad,2026-02-16T18:42:49.783Z,2026-02-16,Human,Refinement,Refine,Evaluative
9488,Project_21,b53d2a69f9ad,2026-02-16T18:42:49.783Z,2026-02-16,Human,Specification,Specify,Directive
9489,Project_21,b53d2a69f9ad,2026-02-16T18:42:55.253Z,2026-02-16,AI,Execute,Execute,Action
9490,Project_21,b53d2a69f9ad,2026-02-16T18:51:23.744Z,2026-02-16,Human,Frustration,Frustrate,Evaluative
9491,Project_21,b53d2a69f9ad,2026-02-16T18:51:27.914Z,2026-02-16,AI,Execute,Execute,Action
9492,Project_21,b53d2a69f9ad,2026-02-16T19:00:34.103Z,2026-02-16,Human,Correction,Correct,Evaluative
9492,Project_21,b53d2a69f9ad,2026-02-16T19:00:34.103Z,2026-02-16,Human,Refinement,Refine,Evaluative
9492,Project_21,b53d2a69f9ad,2026-02-16T19:00:34.103Z,2026-02-16,Human,Specification,Specify,Directive
9493,Project_21,b53d2a69f9ad,2026-02-16T19:00:37.874Z,2026-02-16,AI,Comply,Execute,Action
9493,Project_21,b53d2a69f9ad,2026-02-16T19:00:37.874Z,2026-02-16,AI,Investigate,Investigate,Action
9493,Project_21,b53d2a69f9ad,2026-02-16T19:00:37.874Z,2026-02-16,AI,Retry,Execute,Action
9494,Project_21,b53d2a69f9ad,2026-02-16T19:04:11.632Z,2026-02-16,Human,Refinement,Refine,Evaluative
9494,Project_21,b53d2a69f9ad,2026-02-16T19:04:11.632Z,2026-02-16,Human,Specification,Specify,Directive
9495,Project_21,b53d2a69f9ad,2026-02-16T19:04:14.282Z,2026-02-16,AI,Investigate,Investigate,Action
9495,Project_21,b53d2a69f9ad,2026-02-16T19:04:14.282Z,2026-02-16,AI,Plan,Plan,Repair
9496,Project_21,b53d2a69f9ad,2026-02-16T19:17:58.041Z,2026-02-16,Human,Refinement,Refine,Evaluative
9496,Project_21,b53d2a69f9ad,2026-02-16T19:17:58.041Z,2026-02-16,Human,Specification,Specify,Directive
9497,Project_21,b53d2a69f9ad,2026-02-16T19:18:01.404Z,2026-02-16,AI,Report,Report,Communication
9498,Project_21,b53d2a69f9ad,2026-02-16T19:22:09.710Z,2026-02-16,Human,Correction,Correct,Evaluative
9498,Project_21,b53d2a69f9ad,2026-02-16T19:22:09.710Z,2026-02-16,Human,Frustration,Frustrate,Evaluative
9499,Project_21,b53d2a69f9ad,2026-02-16T19:22:12.668Z,2026-02-16,AI,Execute,Execute,Action
9500,Project_21,b53d2a69f9ad,2026-02-16T19:22:26.691Z,2026-02-16,Human,Interrupt,Interrupt,Metacognitive
9501,Project_21,b53d2a69f9ad,2026-02-16T19:22:53.253Z,2026-02-16,Human,Ask,Inquire,Metacognitive
9502,Project_21,b53d2a69f9ad,2026-02-16T19:22:56.626Z,2026-02-16,AI,Investigate,Investigate,Action
9502,Project_21,b53d2a69f9ad,2026-02-16T19:22:56.626Z,2026-02-16,AI,Plan,Plan,Repair
9503,Project_21,b53d2a69f9ad,2026-02-16T19:36:38.289Z,2026-02-16,Human,Correction,Correct,Evaluative
9503,Project_21,b53d2a69f9ad,2026-02-16T19:36:38.289Z,2026-02-16,Human,Frustration,Frustrate,Evaluative
9504,Project_21,b53d2a69f9ad,2026-02-16T19:36:41.235Z,2026-02-16,AI,Comply,Execute,Action
9504,Project_21,b53d2a69f9ad,2026-02-16T19:36:41.235Z,2026-02-16,AI,Diagnose,Investigate,Action
9504,Project_21,b53d2a69f9ad,2026-02-16T19:36:41.235Z,2026-02-16,AI,Investigate,Investigate,Action
9504,Project_21,b53d2a69f9ad,2026-02-16T19:36:41.235Z,2026-02-16,AI,Retry,Execute,Action
9505,Project_21,b53d2a69f9ad,2026-02-16T19:54:37.646Z,2026-02-16,Human,Ask,Inquire,Metacognitive
9505,Project_21,b53d2a69f9ad,2026-02-16T19:54:37.646Z,2026-02-16,Human,Verification,Verify,Evaluative
9506,Project_21,b53d2a69f9ad,2026-02-16T19:54:41.464Z,2026-02-16,AI,Execute,Execute,Action
9506,Project_21,b53d2a69f9ad,2026-02-16T19:54:41.464Z,2026-02-16,AI,Plan,Plan,Repair
9507,Project_21,b53d2a69f9ad,2026-02-16T19:57:29.600Z,2026-02-16,Human,Request,Request,Directive
9507,Project_21,b53d2a69f9ad,2026-02-16T19:57:29.600Z,2026-02-16,Human,Specification,Specify,Directive
9508,Project_21,b53d2a69f9ad,2026-02-16T19:57:33.257Z,2026-02-16,AI,Diagnose,Investigate,Action
9508,Project_21,b53d2a69f9ad,2026-02-16T19:57:33.257Z,2026-02-16,AI,Investigate,Investigate,Action
9509,Project_21,b53d2a69f9ad,2026-02-16T20:21:05.077Z,2026-02-16,Human,Command,Command,Directive
9510,Project_21,b53d2a69f9ad,2026-02-16T20:21:08.783Z,2026-02-16,AI,Execute,Execute,Action
9511,Project_21,b53d2a69f9ad,2026-02-16T20:25:31.500Z,2026-02-16,Human,Ask,Inquire,Metacognitive
9512,Project_21,b53d2a69f9ad,2026-02-16T20:25:35.131Z,2026-02-16,AI,Investigate,Investigate,Action
9513,Project_21,b53d2a69f9ad,2026-02-16T20:47:14.857Z,2026-02-16,Human,Command,Command,Directive
9514,Project_21,b53d2a69f9ad,2026-02-16T20:47:17.304Z,2026-02-16,AI,Execute,Execute,Action
9514,Project_21,b53d2a69f9ad,2026-02-16T20:47:17.304Z,2026-02-16,AI,Report,Report,Communication
9515,Project_21,b53d2a69f9ad,2026-02-16T20:55:09.919Z,2026-02-16,Human,Request,Request,Directive
9515,Project_21,b53d2a69f9ad,2026-02-16T20:55:09.919Z,2026-02-16,Human,Specification,Specify,Directive
9516,Project_21,b53d2a69f9ad,2026-02-16T20:55:13.025Z,2026-02-16,AI,Execute,Execute,Action
9517,Project_21,b53d2a69f9ad,2026-02-16T20:57:56.757Z,2026-02-16,Human,Refinement,Refine,Evaluative
9517,Project_21,b53d2a69f9ad,2026-02-16T20:57:56.757Z,2026-02-16,Human,Specification,Specify,Directive
9518,Project_21,b53d2a69f9ad,2026-02-16T20:57:58.767Z,2026-02-16,AI,Execute,Execute,Action
9519,Project_21,b53d2a69f9ad,2026-02-16T21:13:35.729Z,2026-02-16,Human,Request,Request,Directive
9519,Project_21,b53d2a69f9ad,2026-02-16T21:13:35.729Z,2026-02-16,Human,Specification,Specify,Directive
9520,Project_21,b53d2a69f9ad,2026-02-16T21:13:40.804Z,2026-02-16,AI,Execute,Execute,Action
9521,Project_21,b53d2a69f9ad,2026-02-16T21:40:29.993Z,2026-02-16,Human,Refinement,Refine,Evaluative
9521,Project_21,b53d2a69f9ad,2026-02-16T21:40:29.993Z,2026-02-16,Human,Specification,Specify,Directive
9522,Project_21,b53d2a69f9ad,2026-02-16T21:40:32.306Z,2026-02-16,AI,Execute,Execute,Action
9522,Project_21,b53d2a69f9ad,2026-02-16T21:40:32.306Z,2026-02-16,AI,Plan,Plan,Repair
9523,Project_21,b53d2a69f9ad,2026-02-16T21:44:36.955Z,2026-02-16,Human,Refinement,Refine,Evaluative
9523,Project_21,b53d2a69f9ad,2026-02-16T21:44:36.955Z,2026-02-16,Human,Specification,Specify,Directive
9524,Project_21,b53d2a69f9ad,2026-02-16T21:44:39.171Z,2026-02-16,AI,Investigate,Investigate,Action
9525,Project_21,b53d2a69f9ad,2026-02-16T21:54:12.467Z,2026-02-16,Human,Frustration,Frustrate,Evaluative
9526,Project_21,b53d2a69f9ad,2026-02-16T21:54:15.621Z,2026-02-16,AI,Investigate,Investigate,Action
9527,Project_21,b53d2a69f9ad,2026-02-16T21:57:12.505Z,2026-02-16,Human,Refinement,Refine,Evaluative
9527,Project_21,b53d2a69f9ad,2026-02-16T21:57:12.505Z,2026-02-16,Human,Specification,Specify,Directive
9528,Project_21,b53d2a69f9ad,2026-02-16T21:57:14.818Z,2026-02-16,AI,Delegate,Delegate,Action
9529,Project_21,b53d2a69f9ad,2026-02-16T22:08:27.640Z,2026-02-16,Human,Command,Command,Directive
9530,Project_21,b53d2a69f9ad,2026-02-16T22:08:33.097Z,2026-02-16,AI,Execute,Execute,Action
9531,Project_21,b53d2a69f9ad,2026-02-16T22:09:34.914Z,2026-02-16,Human,Command,Command,Directive
9532,Project_21,b53d2a69f9ad,2026-02-16T22:09:38.178Z,2026-02-16,AI,Investigate,Investigate,Action
9533,Project_21,b53d2a69f9ad,2026-02-16T22:11:05.054Z,2026-02-16,Human,Command,Command,Directive
9533,Project_21,b53d2a69f9ad,2026-02-16T22:11:05.054Z,2026-02-16,Human,Refinement,Refine,Evaluative
9534,Project_21,b53d2a69f9ad,2026-02-16T22:11:08.161Z,2026-02-16,AI,Execute,Execute,Action
9535,Project_21,b53d2a69f9ad,2026-02-16T22:15:26.952Z,2026-02-16,Human,Command,Command,Directive
9536,Project_21,b53d2a69f9ad,2026-02-16T22:15:30.482Z,2026-02-16,AI,Investigate,Investigate,Action
9537,Project_21,b53d2a69f9ad,2026-02-16T22:16:18.943Z,2026-02-16,Human,Request,Request,Directive
9537,Project_21,b53d2a69f9ad,2026-02-16T22:16:18.943Z,2026-02-16,Human,Specification,Specify,Directive
9538,Project_21,b53d2a69f9ad,2026-02-16T22:16:22.917Z,2026-02-16,AI,Execute,Execute,Action
9539,Project_21,b53d2a69f9ad,2026-02-16T22:23:47.361Z,2026-02-16,Human,Refinement,Refine,Evaluative
9539,Project_21,b53d2a69f9ad,2026-02-16T22:23:47.361Z,2026-02-16,Human,Specification,Specify,Directive
9540,Project_21,b53d2a69f9ad,2026-02-16T22:23:50.738Z,2026-02-16,AI,Execute,Execute,Action
9541,Project_21,b53d2a69f9ad,2026-02-16T22:25:46.955Z,2026-02-16,Human,Request,Request,Directive
9541,Project_21,b53d2a69f9ad,2026-02-16T22:25:46.955Z,2026-02-16,Human,Specification,Specify,Directive
9542,Project_21,b53d2a69f9ad,2026-02-16T22:25:50.671Z,2026-02-16,AI,Investigate,Investigate,Action
9543,Project_21,b53d2a69f9ad,2026-02-16T22:31:06.773Z,2026-02-16,Human,Correction,Correct,Evaluative
9543,Project_21,b53d2a69f9ad,2026-02-16T22:31:06.773Z,2026-02-16,Human,Refinement,Refine,Evaluative
9543,Project_21,b53d2a69f9ad,2026-02-16T22:31:06.773Z,2026-02-16,Human,Specification,Specify,Directive
9544,Project_21,b53d2a69f9ad,2026-02-16T22:31:11.156Z,2026-02-16,AI,Comply,Execute,Action
9544,Project_21,b53d2a69f9ad,2026-02-16T22:31:11.156Z,2026-02-16,AI,Execute,Execute,Action
9545,Project_21,b53d2a69f9ad,2026-02-16T22:32:46.242Z,2026-02-16,Human,Request,Request,Directive
9545,Project_21,b53d2a69f9ad,2026-02-16T22:32:46.242Z,2026-02-16,Human,Specification,Specify,Directive
9546,Project_21,b53d2a69f9ad,2026-02-16T22:32:49.852Z,2026-02-16,AI,Investigate,Investigate,Action
9547,Project_21,b53d2a69f9ad,2026-02-16T22:33:38.823Z,2026-02-16,Human,Correction,Correct,Evaluative
9547,Project_21,b53d2a69f9ad,2026-02-16T22:33:38.823Z,2026-02-16,Human,Frustration,Frustrate,Evaluative
9548,Project_21,b53d2a69f9ad,2026-02-16T22:33:43.439Z,2026-02-16,AI,Comply,Execute,Action
9548,Project_21,b53d2a69f9ad,2026-02-16T22:33:43.439Z,2026-02-16,AI,Execute,Execute,Action
9549,Project_21,b53d2a69f9ad,2026-02-17T06:26:41.744Z,2026-02-17,Human,Frustration,Frustrate,Evaluative
9549,Project_21,b53d2a69f9ad,2026-02-17T06:26:41.744Z,2026-02-17,Human,Refinement,Refine,Evaluative
9549,Project_21,b53d2a69f9ad,2026-02-17T06:26:41.744Z,2026-02-17,Human,Specification,Specify,Directive
9550,Project_21,b53d2a69f9ad,2026-02-17T06:26:46.955Z,2026-02-17,AI,Investigate,Investigate,Action
9551,Project_21,b53d2a69f9ad,2026-02-17T07:31:25.724Z,2026-02-17,Human,Request,Request,Directive
9552,Project_21,b53d2a69f9ad,2026-02-17T07:31:29.299Z,2026-02-17,AI,Investigate,Investigate,Action
9552,Project_21,b53d2a69f9ad,2026-02-17T07:31:29.299Z,2026-02-17,AI,Plan,Plan,Repair
9553,Project_21,b53d2a69f9ad,2026-02-17T07:46:52.471Z,2026-02-17,Human,Command,Command,Directive
9554,Project_21,b53d2a69f9ad,2026-02-17T07:46:54.991Z,2026-02-17,AI,Investigate,Investigate,Action
9555,Project_21,b53d2a69f9ad,2026-02-17T07:52:17.065Z,2026-02-17,Human,Refinement,Refine,Evaluative
9555,Project_21,b53d2a69f9ad,2026-02-17T07:52:17.065Z,2026-02-17,Human,Specification,Specify,Directive
9556,Project_21,b53d2a69f9ad,2026-02-17T07:52:19.595Z,2026-02-17,AI,Investigate,Investigate,Action
9557,Project_21,b53d2a69f9ad,2026-02-17T07:54:51.926Z,2026-02-17,Human,Command,Command,Directive
9558,Project_21,b53d2a69f9ad,2026-02-17T07:54:55.880Z,2026-02-17,AI,Execute,Execute,Action
9559,Project_21,b53d2a69f9ad,2026-02-17T07:58:26.466Z,2026-02-17,Human,Correction,Correct,Evaluative
9560,Project_21,b53d2a69f9ad,2026-02-17T07:58:30.331Z,2026-02-17,AI,Comply,Execute,Action
9560,Project_21,b53d2a69f9ad,2026-02-17T07:58:30.331Z,2026-02-17,AI,Execute,Execute,Action
9561,Project_21,b53d2a69f9ad,2026-02-17T08:03:53.749Z,2026-02-17,Human,Command,Command,Directive
9562,Project_21,b53d2a69f9ad,2026-02-17T08:03:56.302Z,2026-02-17,AI,Investigate,Investigate,Action
9563,Project_21,b53d2a69f9ad,2026-02-17T08:17:19.549Z,2026-02-17,Human,Ask,Inquire,Metacognitive
9564,Project_21,b53d2a69f9ad,2026-02-17T08:17:22.549Z,2026-02-17,AI,Investigate,Investigate,Action
9564,Project_21,b53d2a69f9ad,2026-02-17T08:17:22.549Z,2026-02-17,AI,Plan,Plan,Repair
9565,Project_21,2be61706de66,2026-02-17T11:14:01.973Z,2026-02-17,Human,Context,Specify,Directive
9565,Project_21,2be61706de66,2026-02-17T11:14:01.973Z,2026-02-17,Human,Direct,Command,Directive
9565,Project_21,2be61706de66,2026-02-17T11:14:01.973Z,2026-02-17,Human,Specification,Specify,Directive
9566,Project_21,2be61706de66,2026-02-17T11:14:01.976Z,2026-02-17,Human,Interrupt,Interrupt,Metacognitive
9567,Project_21,2be61706de66,2026-02-17T11:14:04.760Z,2026-02-17,AI,Investigate,Investigate,Action
9567,Project_21,2be61706de66,2026-02-17T11:14:04.760Z,2026-02-17,AI,Plan,Plan,Repair
9568,Project_21,2be61706de66,2026-02-17T11:50:10.552Z,2026-02-17,Human,Command,Command,Directive
9569,Project_21,2be61706de66,2026-02-17T11:50:13.841Z,2026-02-17,AI,Execute,Execute,Action
9570,Project_21,2be61706de66,2026-02-17T13:05:45.312Z,2026-02-17,Human,Command,Command,Directive
9570,Project_21,2be61706de66,2026-02-17T13:05:45.312Z,2026-02-17,Human,Correction,Correct,Evaluative
9571,Project_21,2be61706de66,2026-02-17T13:05:48.385Z,2026-02-17,AI,Comply,Execute,Action
9571,Project_21,2be61706de66,2026-02-17T13:05:48.385Z,2026-02-17,AI,Execute,Execute,Action
9572,Project_21,2be61706de66,2026-02-17T13:18:39.799Z,2026-02-17,Human,Command,Command,Directive
9573,Project_21,2be61706de66,2026-02-17T13:18:46.253Z,2026-02-17,AI,Execute,Execute,Action
9574,Project_21,2be61706de66,2026-02-17T15:09:45.440Z,2026-02-17,Human,Command,Command,Directive
9575,Project_21,2be61706de66,2026-02-17T15:09:52.146Z,2026-02-17,AI,Execute,Execute,Action
9576,Project_21,2be61706de66,2026-02-17T15:14:29.409Z,2026-02-17,Human,Command,Command,Directive
9577,Project_21,2be61706de66,2026-02-17T15:14:33.543Z,2026-02-17,AI,Execute,Execute,Action
9578,Project_21,2be61706de66,2026-02-17T15:23:01.833Z,2026-02-17,Human,Command,Command,Directive
9579,Project_21,2be61706de66,2026-02-17T15:23:06.165Z,2026-02-17,AI,Execute,Execute,Action
9580,Project_21,2be61706de66,2026-02-17T15:37:37.246Z,2026-02-17,Human,Refinement,Refine,Evaluative
9580,Project_21,2be61706de66,2026-02-17T15:37:37.246Z,2026-02-17,Human,Request,Request,Directive
9580,Project_21,2be61706de66,2026-02-17T15:37:37.246Z,2026-02-17,Human,Specification,Specify,Directive
9581,Project_21,2be61706de66,2026-02-17T15:37:40.525Z,2026-02-17,AI,Investigate,Investigate,Action
9581,Project_21,2be61706de66,2026-02-17T15:37:40.525Z,2026-02-17,AI,Plan,Plan,Repair
9582,Project_21,2086f07b6d14,2026-02-17T15:42:49.567Z,2026-02-17,Human,Context,Specify,Directive
9582,Project_21,2086f07b6d14,2026-02-17T15:42:49.567Z,2026-02-17,Human,Direct,Command,Directive
9582,Project_21,2086f07b6d14,2026-02-17T15:42:49.567Z,2026-02-17,Human,Specification,Specify,Directive
9583,Project_21,2086f07b6d14,2026-02-17T15:42:49.569Z,2026-02-17,Human,Interrupt,Interrupt,Metacognitive
9584,Project_21,2086f07b6d14,2026-02-17T15:42:53.137Z,2026-02-17,AI,Delegate,Delegate,Action
9584,Project_21,2086f07b6d14,2026-02-17T15:42:53.137Z,2026-02-17,AI,Plan,Plan,Repair
9585,Project_21,2086f07b6d14,2026-02-17T15:47:05.921Z,2026-02-17,Human,Reject,Correct,Evaluative
9585,Project_21,2086f07b6d14,2026-02-17T15:47:05.921Z,2026-02-17,Human,Verification,Verify,Evaluative
9586,Project_21,2086f07b6d14,2026-02-17T15:47:10.566Z,2026-02-17,AI,Execute,Execute,Action
9587,Project_21,2086f07b6d14,2026-02-17T15:47:47.043Z,2026-02-17,Human,Frustration,Frustrate,Evaluative
9588,Project_21,2086f07b6d14,2026-02-17T15:47:51.178Z,2026-02-17,AI,Execute,Execute,Action
9589,Project_21,2086f07b6d14,2026-02-17T15:50:45.206Z,2026-02-17,Human,Frustration,Frustrate,Evaluative
9589,Project_21,2086f07b6d14,2026-02-17T15:50:45.206Z,2026-02-17,Human,Refinement,Refine,Evaluative
9589,Project_21,2086f07b6d14,2026-02-17T15:50:45.206Z,2026-02-17,Human,Request,Request,Directive
9590,Project_21,2086f07b6d14,2026-02-17T15:50:49.257Z,2026-02-17,AI,Investigate,Investigate,Action
9590,Project_21,2086f07b6d14,2026-02-17T15:50:49.257Z,2026-02-17,AI,Plan,Plan,Repair
9591,Project_21,2086f07b6d14,2026-02-17T15:57:42.994Z,2026-02-17,Human,Refinement,Refine,Evaluative
9591,Project_21,2086f07b6d14,2026-02-17T15:57:42.994Z,2026-02-17,Human,Request,Request,Directive
9592,Project_21,2086f07b6d14,2026-02-17T15:57:46.238Z,2026-02-17,AI,Execute,Execute,Action
9593,Project_21,2086f07b6d14,2026-02-17T16:05:52.829Z,2026-02-17,Human,Refinement,Refine,Evaluative
9593,Project_21,2086f07b6d14,2026-02-17T16:05:52.829Z,2026-02-17,Human,Thinking,Inquire,Metacognitive
9594,Project_21,2086f07b6d14,2026-02-17T16:05:57.316Z,2026-02-17,AI,Execute,Execute,Action
9595,Project_21,2086f07b6d14,2026-02-17T16:11:01.448Z,2026-02-17,Human,Command,Command,Directive
9595,Project_21,2086f07b6d14,2026-02-17T16:11:01.448Z,2026-02-17,Human,Specification,Specify,Directive
9596,Project_21,2086f07b6d14,2026-02-17T16:11:05.374Z,2026-02-17,AI,Delegate,Delegate,Action
9597,Project_21,2086f07b6d14,2026-02-17T16:17:56.959Z,2026-02-17,Human,Command,Command,Directive
9598,Project_21,2086f07b6d14,2026-02-17T16:18:01.685Z,2026-02-17,AI,Execute,Execute,Action
9599,Project_21,2086f07b6d14,2026-02-17T16:20:35.737Z,2026-02-17,Human,Specification,Specify,Directive
9600,Project_21,2086f07b6d14,2026-02-17T16:20:40.127Z,2026-02-17,AI,Execute,Execute,Action
9601,Project_21,2086f07b6d14,2026-02-17T16:21:30.487Z,2026-02-17,Human,Command,Command,Directive
9602,Project_21,2086f07b6d14,2026-02-17T16:21:33.596Z,2026-02-17,AI,Explain,Explain,Communication
9603,Project_21,2086f07b6d14,2026-02-17T16:24:53.584Z,2026-02-17,Human,Verification,Verify,Evaluative
9604,Project_21,2086f07b6d14,2026-02-17T16:24:57.736Z,2026-02-17,AI,Execute,Execute,Action
9605,Project_21,2086f07b6d14,2026-02-17T16:26:52.651Z,2026-02-17,Human,Verification,Verify,Evaluative
9606,Project_21,2086f07b6d14,2026-02-17T16:26:59.223Z,2026-02-17,AI,Investigate,Investigate,Action
9607,Project_21,2086f07b6d14,2026-02-17T16:33:23.708Z,2026-02-17,Human,Ask,Inquire,Metacognitive
9607,Project_21,2086f07b6d14,2026-02-17T16:33:23.708Z,2026-02-17,Human,Command,Command,Directive
9607,Project_21,2086f07b6d14,2026-02-17T16:33:23.708Z,2026-02-17,Human,Frustration,Frustrate,Evaluative
9608,Project_21,2086f07b6d14,2026-02-17T16:33:27.799Z,2026-02-17,AI,Execute,Execute,Action
9609,Project_21,2086f07b6d14,2026-02-17T16:36:53.025Z,2026-02-17,Human,Context,Specify,Directive
9609,Project_21,2086f07b6d14,2026-02-17T16:36:53.025Z,2026-02-17,Human,Specification,Specify,Directive
9610,Project_21,2086f07b6d14,2026-02-17T16:36:56.844Z,2026-02-17,AI,Apologize,Repair,Repair
9610,Project_21,2086f07b6d14,2026-02-17T16:36:56.844Z,2026-02-17,AI,Investigate,Investigate,Action
9611,Project_21,2086f07b6d14,2026-02-17T16:40:01.946Z,2026-02-17,Human,Request,Request,Directive
9611,Project_21,2086f07b6d14,2026-02-17T16:40:01.946Z,2026-02-17,Human,Specification,Specify,Directive
9612,Project_21,2086f07b6d14,2026-02-17T16:40:05.126Z,2026-02-17,AI,Investigate,Investigate,Action
9612,Project_21,2086f07b6d14,2026-02-17T16:40:05.126Z,2026-02-17,AI,Plan,Plan,Repair
9613,Project_21,2086f07b6d14,2026-02-17T16:53:42.850Z,2026-02-17,Human,Command,Command,Directive
9613,Project_21,2086f07b6d14,2026-02-17T16:53:42.850Z,2026-02-17,Human,Frustration,Frustrate,Evaluative
9613,Project_21,2086f07b6d14,2026-02-17T16:53:42.850Z,2026-02-17,Human,Specification,Specify,Directive
9614,Project_21,2086f07b6d14,2026-02-17T16:53:45.471Z,2026-02-17,AI,Investigate,Investigate,Action
9614,Project_21,2086f07b6d14,2026-02-17T16:53:45.471Z,2026-02-17,AI,Plan,Plan,Repair
9615,Project_21,2086f07b6d14,2026-02-17T16:57:09.349Z,2026-02-17,Human,Frustration,Frustrate,Evaluative
9615,Project_21,2086f07b6d14,2026-02-17T16:57:09.349Z,2026-02-17,Human,Reject,Correct,Evaluative
9616,Project_21,2086f07b6d14,2026-02-17T16:57:14.519Z,2026-02-17,AI,Execute,Execute,Action
9617,Project_21,2086f07b6d14,2026-02-17T17:01:33.061Z,2026-02-17,Human,Frustration,Frustrate,Evaluative
9618,Project_21,2086f07b6d14,2026-02-17T17:01:37.846Z,2026-02-17,AI,Execute,Execute,Action
9619,Project_21,2086f07b6d14,2026-02-17T17:05:58.308Z,2026-02-17,Human,Command,Command,Directive
9620,Project_21,2086f07b6d14,2026-02-17T17:06:01.044Z,2026-02-17,AI,Investigate,Investigate,Action
9621,Project_21,2086f07b6d14,2026-02-17T17:19:09.378Z,2026-02-17,Human,Specification,Specify,Directive
9622,Project_21,2086f07b6d14,2026-02-17T17:19:11.705Z,2026-02-17,AI,Execute,Execute,Action
9623,Project_21,2086f07b6d14,2026-02-17T17:30:07.766Z,2026-02-17,Human,Thinking,Inquire,Metacognitive
9624,Project_21,2086f07b6d14,2026-02-17T17:30:12.118Z,2026-02-17,AI,Investigate,Investigate,Action
9624,Project_21,2086f07b6d14,2026-02-17T17:30:12.118Z,2026-02-17,AI,Retry,Execute,Action
9625,Project_21,1a17fc478b81,2026-02-17T19:19:46.057Z,2026-02-17,Human,Context,Specify,Directive
9625,Project_21,1a17fc478b81,2026-02-17T19:19:46.057Z,2026-02-17,Human,Direct,Command,Directive
9625,Project_21,1a17fc478b81,2026-02-17T19:19:46.057Z,2026-02-17,Human,Request,Request,Directive
9625,Project_21,1a17fc478b81,2026-02-17T19:19:46.057Z,2026-02-17,Human,Specification,Specify,Directive
9626,Project_21,1a17fc478b81,2026-02-17T19:19:46.065Z,2026-02-17,Human,Interrupt,Interrupt,Metacognitive
9627,Project_21,1a17fc478b81,2026-02-17T19:19:49.564Z,2026-02-17,AI,Investigate,Investigate,Action
9627,Project_21,1a17fc478b81,2026-02-17T19:19:49.564Z,2026-02-17,AI,Plan,Plan,Repair
9628,Project_21,1a17fc478b81,2026-02-17T19:34:27.048Z,2026-02-17,Human,Reject,Correct,Evaluative
9628,Project_21,1a17fc478b81,2026-02-17T19:34:27.048Z,2026-02-17,Human,Verification,Verify,Evaluative
9629,Project_21,1a17fc478b81,2026-02-17T19:34:29.938Z,2026-02-17,AI,Execute,Execute,Action
9629,Project_21,1a17fc478b81,2026-02-17T19:34:29.938Z,2026-02-17,AI,Plan,Plan,Repair
9630,Project_21,1a17fc478b81,2026-02-17T19:35:24.489Z,2026-02-17,Human,Interrupt,Interrupt,Metacognitive
9631,Project_21,1a17fc478b81,2026-02-17T19:35:29.542Z,2026-02-17,Human,Reject,Correct,Evaluative
9631,Project_21,1a17fc478b81,2026-02-17T19:35:29.542Z,2026-02-17,Human,Specification,Specify,Directive
9632,Project_21,1a17fc478b81,2026-02-17T19:35:35.987Z,2026-02-17,AI,Execute,Execute,Action
9633,Project_21,1a17fc478b81,2026-02-17T19:38:05.943Z,2026-02-17,Human,Interrupt,Interrupt,Metacognitive
9634,Project_21,1a17fc478b81,2026-02-17T19:38:07.281Z,2026-02-17,Human,Specification,Specify,Directive
9635,Project_21,1a17fc478b81,2026-02-17T19:38:10.483Z,2026-02-17,AI,Investigate,Investigate,Action
9636,Project_21,1a17fc478b81,2026-02-17T19:40:45.721Z,2026-02-17,Human,Correction,Correct,Evaluative
9637,Project_21,1a17fc478b81,2026-02-17T19:40:48.514Z,2026-02-17,AI,Explain,Explain,Communication
9638,Project_21,1a17fc478b81,2026-02-17T19:40:58.801Z,2026-02-17,Human,Specification,Specify,Directive
9639,Project_21,1a17fc478b81,2026-02-17T19:41:01.773Z,2026-02-17,AI,Refuse,Repair,Repair
9640,Project_21,1a17fc478b81,2026-02-17T19:41:09.307Z,2026-02-17,Human,Command,Command,Directive
9641,Project_21,1a17fc478b81,2026-02-17T19:41:12.682Z,2026-02-17,AI,Execute,Execute,Action
9642,Project_21,1a17fc478b81,2026-02-17T20:17:23.166Z,2026-02-17,Human,Command,Command,Directive
